split,class,image_source,mask_source,width,height,bands,dtype,mask_width,mask_height,mask_unique,nan,posinf,neginf,status,issues
train,Lookalike,Lookalike/00482.tif,Mask_lookalike/00482.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00364.tif,Mask_lookalike/00364.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00566.tif,Mask_lookalike/00566.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00435.tif,Mask_lookalike/00435.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00673.tif,Mask_lookalike/00673.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00555.tif,Mask_lookalike/00555.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00148.tif,Mask_lookalike/00148.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00277.tif,Mask_lookalike/00277.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00546.tif,Mask_lookalike/00546.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00529.tif,Mask_lookalike/00529.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00363.tif,Mask_lookalike/00363.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00177.tif,Mask_lookalike/00177.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00341.tif,Mask_lookalike/00341.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00670.tif,Mask_lookalike/00670.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00432.tif,Mask_lookalike/00432.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00349.tif,Mask_lookalike/00349.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00414.tif,Mask_lookalike/00414.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00598.tif,Mask_lookalike/00598.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00227.tif,Mask_lookalike/00227.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00585.tif,Mask_lookalike/00585.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00593.tif,Mask_lookalike/00593.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00088.tif,Mask_lookalike/00088.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00231.tif,Mask_lookalike/00231.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00649.tif,Mask_lookalike/00649.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00554.tif,Mask_lookalike/00554.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00619.tif,Mask_lookalike/00619.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00062.tif,Mask_lookalike/00062.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00102.tif,Mask_lookalike/00102.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00251.tif,Mask_lookalike/00251.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00469.tif,Mask_lookalike/00469.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00355.tif,Mask_lookalike/00355.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00633.tif,Mask_lookalike/00633.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00591.tif,Mask_lookalike/00591.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00109.tif,Mask_lookalike/00109.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00228.tif,Mask_lookalike/00228.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00660.tif,Mask_lookalike/00660.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00133.tif,Mask_lookalike/00133.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00512.tif,Mask_lookalike/00512.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00134.tif,Mask_lookalike/00134.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00120.tif,Mask_lookalike/00120.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00624.tif,Mask_lookalike/00624.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00655.tif,Mask_lookalike/00655.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00190.tif,Mask_lookalike/00190.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00026.tif,Mask_lookalike/00026.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00116.tif,Mask_lookalike/00116.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00255.tif,Mask_lookalike/00255.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00285.tif,Mask_lookalike/00285.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00321.tif,Mask_lookalike/00321.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00592.tif,Mask_lookalike/00592.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00532.tif,Mask_lookalike/00532.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00140.tif,Mask_lookalike/00140.tif,2048,2148,2,float32+float32,2048,2148,[0],0,0,0,valid,
train,Lookalike,Lookalike/00078.tif,Mask_lookalike/00078.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00552.tif,Mask_lookalike/00552.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00380.tif,Mask_lookalike/00380.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00379.tif,Mask_lookalike/00379.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00460.tif,Mask_lookalike/00460.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00157.tif,Mask_lookalike/00157.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00033.tif,Mask_lookalike/00033.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00392.tif,Mask_lookalike/00392.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00370.tif,Mask_lookalike/00370.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00375.tif,Mask_lookalike/00375.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00241.tif,Mask_lookalike/00241.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00068.tif,Mask_lookalike/00068.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00129.tif,Mask_lookalike/00129.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00035.tif,Mask_lookalike/00035.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00448.tif,Mask_lookalike/00448.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00146.tif,Mask_lookalike/00146.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00031.tif,Mask_lookalike/00031.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00163.tif,Mask_lookalike/00163.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00525.tif,Mask_lookalike/00525.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00372.tif,Mask_lookalike/00372.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00415.tif,Mask_lookalike/00415.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00076.tif,Mask_lookalike/00076.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00058.tif,Mask_lookalike/00058.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00281.tif,Mask_lookalike/00281.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00445.tif,Mask_lookalike/00445.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00642.tif,Mask_lookalike/00642.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00043.tif,Mask_lookalike/00043.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00457.tif,Mask_lookalike/00457.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00359.tif,Mask_lookalike/00359.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00454.tif,Mask_lookalike/00454.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00170.tif,Mask_lookalike/00170.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00436.tif,Mask_lookalike/00436.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00456.tif,Mask_lookalike/00456.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00313.tif,Mask_lookalike/00313.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00302.tif,Mask_lookalike/00302.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00335.tif,Mask_lookalike/00335.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00677.tif,Mask_lookalike/00677.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00105.tif,Mask_lookalike/00105.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00328.tif,Mask_lookalike/00328.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00600.tif,Mask_lookalike/00600.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00558.tif,Mask_lookalike/00558.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00184.tif,Mask_lookalike/00184.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00440.tif,Mask_lookalike/00440.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00080.tif,Mask_lookalike/00080.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00434.tif,Mask_lookalike/00434.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00084.tif,Mask_lookalike/00084.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00273.tif,Mask_lookalike/00273.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00531.tif,Mask_lookalike/00531.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00580.tif,Mask_lookalike/00580.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00509.tif,Mask_lookalike/00509.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00508.tif,Mask_lookalike/00508.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00638.tif,Mask_lookalike/00638.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00347.tif,Mask_lookalike/00347.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00395.tif,Mask_lookalike/00395.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00450.tif,Mask_lookalike/00450.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00409.tif,Mask_lookalike/00409.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00447.tif,Mask_lookalike/00447.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00376.tif,Mask_lookalike/00376.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00127.tif,Mask_lookalike/00127.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00279.tif,Mask_lookalike/00279.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00339.tif,Mask_lookalike/00339.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00663.tif,Mask_lookalike/00663.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00620.tif,Mask_lookalike/00620.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00292.tif,Mask_lookalike/00292.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00195.tif,Mask_lookalike/00195.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00601.tif,Mask_lookalike/00601.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00622.tif,Mask_lookalike/00622.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00484.tif,Mask_lookalike/00484.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00556.tif,Mask_lookalike/00556.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00407.tif,Mask_lookalike/00407.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00650.tif,Mask_lookalike/00650.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00317.tif,Mask_lookalike/00317.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00323.tif,Mask_lookalike/00323.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00042.tif,Mask_lookalike/00042.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00204.tif,Mask_lookalike/00204.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00625.tif,Mask_lookalike/00625.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00206.tif,Mask_lookalike/00206.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00300.tif,Mask_lookalike/00300.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00037.tif,Mask_lookalike/00037.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00658.tif,Mask_lookalike/00658.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00657.tif,Mask_lookalike/00657.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00138.tif,Mask_lookalike/00138.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00186.tif,Mask_lookalike/00186.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00490.tif,Mask_lookalike/00490.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00475.tif,Mask_lookalike/00475.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00179.tif,Mask_lookalike/00179.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00346.tif,Mask_lookalike/00346.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00559.tif,Mask_lookalike/00559.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00360.tif,Mask_lookalike/00360.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00045.tif,Mask_lookalike/00045.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00136.tif,Mask_lookalike/00136.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00340.tif,Mask_lookalike/00340.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00595.tif,Mask_lookalike/00595.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00106.tif,Mask_lookalike/00106.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00641.tif,Mask_lookalike/00641.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00353.tif,Mask_lookalike/00353.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00634.tif,Mask_lookalike/00634.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00365.tif,Mask_lookalike/00365.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00652.tif,Mask_lookalike/00652.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00259.tif,Mask_lookalike/00259.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00382.tif,Mask_lookalike/00382.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00396.tif,Mask_lookalike/00396.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00044.tif,Mask_lookalike/00044.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00481.tif,Mask_lookalike/00481.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00399.tif,Mask_lookalike/00399.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00020.tif,Mask_lookalike/00020.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00567.tif,Mask_lookalike/00567.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00631.tif,Mask_lookalike/00631.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00519.tif,Mask_lookalike/00519.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00557.tif,Mask_lookalike/00557.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00538.tif,Mask_lookalike/00538.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00069.tif,Mask_lookalike/00069.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00369.tif,Mask_lookalike/00369.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00536.tif,Mask_lookalike/00536.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00087.tif,Mask_lookalike/00087.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00191.tif,Mask_lookalike/00191.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00426.tif,Mask_lookalike/00426.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00584.tif,Mask_lookalike/00584.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00246.tif,Mask_lookalike/00246.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00361.tif,Mask_lookalike/00361.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00629.tif,Mask_lookalike/00629.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00001.tif,Mask_lookalike/00001.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00439.tif,Mask_lookalike/00439.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00298.tif,Mask_lookalike/00298.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00147.tif,Mask_lookalike/00147.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00247.tif,Mask_lookalike/00247.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00588.tif,Mask_lookalike/00588.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00527.tif,Mask_lookalike/00527.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00647.tif,Mask_lookalike/00647.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00016.tif,Mask_lookalike/00016.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00548.tif,Mask_lookalike/00548.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00611.tif,Mask_lookalike/00611.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00511.tif,Mask_lookalike/00511.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00668.tif,Mask_lookalike/00668.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00064.tif,Mask_lookalike/00064.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00468.tif,Mask_lookalike/00468.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00637.tif,Mask_lookalike/00637.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00654.tif,Mask_lookalike/00654.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00429.tif,Mask_lookalike/00429.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00244.tif,Mask_lookalike/00244.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00048.tif,Mask_lookalike/00048.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00124.tif,Mask_lookalike/00124.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00308.tif,Mask_lookalike/00308.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00243.tif,Mask_lookalike/00243.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00295.tif,Mask_lookalike/00295.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00113.tif,Mask_lookalike/00113.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00433.tif,Mask_lookalike/00433.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00540.tif,Mask_lookalike/00540.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00623.tif,Mask_lookalike/00623.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00561.tif,Mask_lookalike/00561.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00153.tif,Mask_lookalike/00153.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00220.tif,Mask_lookalike/00220.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00262.tif,Mask_lookalike/00262.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,Lookalike,Lookalike/00019.tif,Mask_lookalike/00019.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
