image,mask,class,image_shape,mask_shape,shape_match,pair_status,note
Lookalike/00126.tif,Mask_lookalike/00126.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00127.tif,Mask_lookalike/00127.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00128.tif,Mask_lookalike/00128.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00129.tif,Mask_lookalike/00129.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00130.tif,Mask_lookalike/00130.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00131.tif,Mask_lookalike/00131.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00132.tif,Mask_lookalike/00132.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00133.tif,Mask_lookalike/00133.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00134.tif,Mask_lookalike/00134.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00135.tif,Mask_lookalike/00135.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00136.tif,Mask_lookalike/00136.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00137.tif,Mask_lookalike/00137.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00138.tif,Mask_lookalike/00138.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00139.tif,Mask_lookalike/00139.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00140.tif,Mask_lookalike/00140.tif,Lookalike,2048x2148,2048x2148,PASS,PASS,
Lookalike/00141.tif,Mask_lookalike/00141.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00142.tif,Mask_lookalike/00142.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00143.tif,Mask_lookalike/00143.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00144.tif,Mask_lookalike/00144.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00145.tif,Mask_lookalike/00145.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00146.tif,Mask_lookalike/00146.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00147.tif,Mask_lookalike/00147.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00148.tif,Mask_lookalike/00148.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00149.tif,Mask_lookalike/00149.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00150.tif,Mask_lookalike/00150.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00151.tif,Mask_lookalike/00151.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00152.tif,Mask_lookalike/00152.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00153.tif,Mask_lookalike/00153.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00154.tif,Mask_lookalike/00154.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00155.tif,Mask_lookalike/00155.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00156.tif,Mask_lookalike/00156.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00157.tif,Mask_lookalike/00157.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00158.tif,Mask_lookalike/00158.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00159.tif,Mask_lookalike/00159.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00160.tif,Mask_lookalike/00160.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00161.tif,Mask_lookalike/00161.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00162.tif,Mask_lookalike/00162.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00163.tif,Mask_lookalike/00163.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00164.tif,Mask_lookalike/00164.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00165.tif,Mask_lookalike/00165.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00166.tif,Mask_lookalike/00166.tif,Lookalike,2049x2048,2049x2048,PASS,PASS,
Lookalike/00167.tif,Mask_lookalike/00167.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00168.tif,Mask_lookalike/00168.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00169.tif,Mask_lookalike/00169.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00170.tif,Mask_lookalike/00170.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00171.tif,Mask_lookalike/00171.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00172.tif,Mask_lookalike/00172.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00173.tif,Mask_lookalike/00173.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00174.tif,Mask_lookalike/00174.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00175.tif,Mask_lookalike/00175.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00176.tif,Mask_lookalike/00176.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00177.tif,Mask_lookalike/00177.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00178.tif,Mask_lookalike/00178.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00179.tif,Mask_lookalike/00179.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00180.tif,Mask_lookalike/00180.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00181.tif,Mask_lookalike/00181.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00182.tif,Mask_lookalike/00182.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00183.tif,Mask_lookalike/00183.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00184.tif,Mask_lookalike/00184.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00185.tif,Mask_lookalike/00185.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00186.tif,Mask_lookalike/00186.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00187.tif,Mask_lookalike/00187.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00188.tif,Mask_lookalike/00188.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00189.tif,Mask_lookalike/00189.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00190.tif,Mask_lookalike/00190.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00191.tif,Mask_lookalike/00191.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00192.tif,Mask_lookalike/00192.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00193.tif,Mask_lookalike/00193.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00194.tif,Mask_lookalike/00194.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00195.tif,Mask_lookalike/00195.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00196.tif,Mask_lookalike/00196.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00197.tif,Mask_lookalike/00197.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00198.tif,Mask_lookalike/00198.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00199.tif,Mask_lookalike/00199.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00200.tif,Mask_lookalike/00200.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00201.tif,Mask_lookalike/00201.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00202.tif,Mask_lookalike/00202.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00203.tif,Mask_lookalike/00203.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00204.tif,Mask_lookalike/00204.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00205.tif,Mask_lookalike/00205.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00206.tif,Mask_lookalike/00206.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00207.tif,Mask_lookalike/00207.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00208.tif,Mask_lookalike/00208.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00209.tif,Mask_lookalike/00209.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00210.tif,Mask_lookalike/00210.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00211.tif,Mask_lookalike/00211.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00212.tif,Mask_lookalike/00212.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00213.tif,Mask_lookalike/00213.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00214.tif,Mask_lookalike/00214.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00215.tif,Mask_lookalike/00215.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00216.tif,Mask_lookalike/00216.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00217.tif,Mask_lookalike/00217.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00218.tif,Mask_lookalike/00218.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00219.tif,Mask_lookalike/00219.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00220.tif,Mask_lookalike/00220.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00221.tif,Mask_lookalike/00221.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00222.tif,Mask_lookalike/00222.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00223.tif,Mask_lookalike/00223.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00224.tif,Mask_lookalike/00224.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00225.tif,Mask_lookalike/00225.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00226.tif,Mask_lookalike/00226.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00227.tif,Mask_lookalike/00227.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00228.tif,Mask_lookalike/00228.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00229.tif,Mask_lookalike/00229.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00230.tif,Mask_lookalike/00230.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00231.tif,Mask_lookalike/00231.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00232.tif,Mask_lookalike/00232.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00233.tif,Mask_lookalike/00233.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00234.tif,Mask_lookalike/00234.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00235.tif,Mask_lookalike/00235.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00236.tif,Mask_lookalike/00236.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00237.tif,Mask_lookalike/00237.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00238.tif,Mask_lookalike/00238.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00239.tif,Mask_lookalike/00239.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00240.tif,Mask_lookalike/00240.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00241.tif,Mask_lookalike/00241.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00242.tif,Mask_lookalike/00242.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00243.tif,Mask_lookalike/00243.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00244.tif,Mask_lookalike/00244.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00245.tif,Mask_lookalike/00245.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00246.tif,Mask_lookalike/00246.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00247.tif,Mask_lookalike/00247.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00248.tif,Mask_lookalike/00248.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00249.tif,Mask_lookalike/00249.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00250.tif,Mask_lookalike/00250.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00251.tif,Mask_lookalike/00251.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00252.tif,Mask_lookalike/00252.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00253.tif,Mask_lookalike/00253.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00254.tif,Mask_lookalike/00254.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00255.tif,Mask_lookalike/00255.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00256.tif,Mask_lookalike/00256.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00257.tif,Mask_lookalike/00257.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00258.tif,Mask_lookalike/00258.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00259.tif,Mask_lookalike/00259.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00260.tif,Mask_lookalike/00260.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00261.tif,Mask_lookalike/00261.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00262.tif,Mask_lookalike/00262.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00263.tif,Mask_lookalike/00263.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00264.tif,Mask_lookalike/00264.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00265.tif,Mask_lookalike/00265.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00266.tif,Mask_lookalike/00266.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00267.tif,Mask_lookalike/00267.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00268.tif,Mask_lookalike/00268.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00269.tif,Mask_lookalike/00269.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00270.tif,Mask_lookalike/00270.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00271.tif,Mask_lookalike/00271.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00272.tif,Mask_lookalike/00272.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00273.tif,Mask_lookalike/00273.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00274.tif,Mask_lookalike/00274.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00275.tif,Mask_lookalike/00275.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00276.tif,Mask_lookalike/00276.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00277.tif,Mask_lookalike/00277.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00278.tif,Mask_lookalike/00278.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00279.tif,Mask_lookalike/00279.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00280.tif,Mask_lookalike/00280.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00281.tif,Mask_lookalike/00281.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00282.tif,Mask_lookalike/00282.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00283.tif,Mask_lookalike/00283.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00284.tif,Mask_lookalike/00284.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00285.tif,Mask_lookalike/00285.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00286.tif,Mask_lookalike/00286.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00287.tif,Mask_lookalike/00287.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00288.tif,Mask_lookalike/00288.tif,Lookalike,2048x2047,2048x2047,PASS,PASS,
Lookalike/00289.tif,Mask_lookalike/00289.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00290.tif,Mask_lookalike/00290.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00291.tif,Mask_lookalike/00291.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00292.tif,Mask_lookalike/00292.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00293.tif,Mask_lookalike/00293.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00294.tif,Mask_lookalike/00294.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00295.tif,Mask_lookalike/00295.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00296.tif,Mask_lookalike/00296.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00297.tif,Mask_lookalike/00297.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00298.tif,Mask_lookalike/00298.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00299.tif,Mask_lookalike/00299.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00300.tif,Mask_lookalike/00300.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00301.tif,Mask_lookalike/00301.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00302.tif,Mask_lookalike/00302.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00303.tif,Mask_lookalike/00303.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00304.tif,Mask_lookalike/00304.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00305.tif,Mask_lookalike/00305.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00306.tif,Mask_lookalike/00306.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00307.tif,Mask_lookalike/00307.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00308.tif,Mask_lookalike/00308.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00309.tif,Mask_lookalike/00309.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00310.tif,Mask_lookalike/00310.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00311.tif,Mask_lookalike/00311.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00312.tif,Mask_lookalike/00312.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00313.tif,Mask_lookalike/00313.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00314.tif,Mask_lookalike/00314.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00315.tif,Mask_lookalike/00315.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00316.tif,Mask_lookalike/00316.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00317.tif,Mask_lookalike/00317.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00318.tif,Mask_lookalike/00318.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00319.tif,Mask_lookalike/00319.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00320.tif,Mask_lookalike/00320.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00321.tif,Mask_lookalike/00321.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00322.tif,Mask_lookalike/00322.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00323.tif,Mask_lookalike/00323.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00324.tif,Mask_lookalike/00324.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00325.tif,Mask_lookalike/00325.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00326.tif,Mask_lookalike/00326.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00327.tif,Mask_lookalike/00327.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00328.tif,Mask_lookalike/00328.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00329.tif,Mask_lookalike/00329.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00330.tif,Mask_lookalike/00330.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00331.tif,Mask_lookalike/00331.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00332.tif,Mask_lookalike/00332.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00333.tif,Mask_lookalike/00333.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00334.tif,Mask_lookalike/00334.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00335.tif,Mask_lookalike/00335.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00336.tif,Mask_lookalike/00336.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00337.tif,Mask_lookalike/00337.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00338.tif,Mask_lookalike/00338.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00339.tif,Mask_lookalike/00339.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00340.tif,Mask_lookalike/00340.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00341.tif,Mask_lookalike/00341.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00342.tif,Mask_lookalike/00342.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00343.tif,Mask_lookalike/00343.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00344.tif,Mask_lookalike/00344.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00345.tif,Mask_lookalike/00345.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00346.tif,Mask_lookalike/00346.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00347.tif,Mask_lookalike/00347.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00348.tif,Mask_lookalike/00348.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00349.tif,Mask_lookalike/00349.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00350.tif,Mask_lookalike/00350.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00351.tif,Mask_lookalike/00351.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00352.tif,Mask_lookalike/00352.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00353.tif,Mask_lookalike/00353.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00354.tif,Mask_lookalike/00354.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00355.tif,Mask_lookalike/00355.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00356.tif,Mask_lookalike/00356.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00357.tif,Mask_lookalike/00357.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00358.tif,Mask_lookalike/00358.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00359.tif,Mask_lookalike/00359.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00360.tif,Mask_lookalike/00360.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00361.tif,Mask_lookalike/00361.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00362.tif,Mask_lookalike/00362.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00363.tif,Mask_lookalike/00363.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00364.tif,Mask_lookalike/00364.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00365.tif,Mask_lookalike/00365.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00366.tif,Mask_lookalike/00366.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00367.tif,Mask_lookalike/00367.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00368.tif,Mask_lookalike/00368.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00369.tif,Mask_lookalike/00369.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00370.tif,Mask_lookalike/00370.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00371.tif,Mask_lookalike/00371.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00372.tif,Mask_lookalike/00372.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00373.tif,Mask_lookalike/00373.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00374.tif,Mask_lookalike/00374.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00375.tif,Mask_lookalike/00375.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00376.tif,Mask_lookalike/00376.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00377.tif,Mask_lookalike/00377.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00378.tif,Mask_lookalike/00378.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00379.tif,Mask_lookalike/00379.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00380.tif,Mask_lookalike/00380.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00381.tif,Mask_lookalike/00381.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00382.tif,Mask_lookalike/00382.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
Lookalike/00383.tif,Mask_lookalike/00383.tif,Lookalike,2048x2048,2048x2048,PASS,PASS,
