tile_id,split,class,image_id,image_path,mask_path,x,y,tile_width,tile_height,original_width,original_height
train_Oil_00609_x1024_y0512,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,1024,512,512,512,2048,2048
train_Oil_00609_x1536_y0512,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,1536,512,512,512,2048,2048
train_Oil_00609_x0000_y1024,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,0,1024,512,512,2048,2048
train_Oil_00609_x0512_y1024,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,512,1024,512,512,2048,2048
train_Oil_00609_x1024_y1024,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,1024,1024,512,512,2048,2048
train_Oil_00609_x1536_y1024,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,1536,1024,512,512,2048,2048
train_Oil_00609_x0000_y1536,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,0,1536,512,512,2048,2048
train_Oil_00609_x0512_y1536,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,512,1536,512,512,2048,2048
train_Oil_00609_x1024_y1536,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,1024,1536,512,512,2048,2048
train_Oil_00609_x1536_y1536,train,Oil,Oil/00609.tif,train/images/Oil/00609.tif,train/masks/Oil/00609.tif,1536,1536,512,512,2048,2048
train_Oil_00610_x0000_y0000,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,0,0,512,512,2048,2048
train_Oil_00610_x0512_y0000,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,512,0,512,512,2048,2048
train_Oil_00610_x1024_y0000,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,1024,0,512,512,2048,2048
train_Oil_00610_x1536_y0000,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,1536,0,512,512,2048,2048
train_Oil_00610_x0000_y0512,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,0,512,512,512,2048,2048
train_Oil_00610_x0512_y0512,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,512,512,512,512,2048,2048
train_Oil_00610_x1024_y0512,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,1024,512,512,512,2048,2048
train_Oil_00610_x1536_y0512,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,1536,512,512,512,2048,2048
train_Oil_00610_x0000_y1024,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,0,1024,512,512,2048,2048
train_Oil_00610_x0512_y1024,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,512,1024,512,512,2048,2048
train_Oil_00610_x1024_y1024,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,1024,1024,512,512,2048,2048
train_Oil_00610_x1536_y1024,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,1536,1024,512,512,2048,2048
train_Oil_00610_x0000_y1536,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,0,1536,512,512,2048,2048
train_Oil_00610_x0512_y1536,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,512,1536,512,512,2048,2048
train_Oil_00610_x1024_y1536,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,1024,1536,512,512,2048,2048
train_Oil_00610_x1536_y1536,train,Oil,Oil/00610.tif,train/images/Oil/00610.tif,train/masks/Oil/00610.tif,1536,1536,512,512,2048,2048
train_Oil_00611_x0000_y0000,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,0,0,512,512,2048,2048
train_Oil_00611_x0512_y0000,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,512,0,512,512,2048,2048
train_Oil_00611_x1024_y0000,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,1024,0,512,512,2048,2048
train_Oil_00611_x1536_y0000,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,1536,0,512,512,2048,2048
train_Oil_00611_x0000_y0512,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,0,512,512,512,2048,2048
train_Oil_00611_x0512_y0512,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,512,512,512,512,2048,2048
train_Oil_00611_x1024_y0512,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,1024,512,512,512,2048,2048
train_Oil_00611_x1536_y0512,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,1536,512,512,512,2048,2048
train_Oil_00611_x0000_y1024,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,0,1024,512,512,2048,2048
train_Oil_00611_x0512_y1024,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,512,1024,512,512,2048,2048
train_Oil_00611_x1024_y1024,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,1024,1024,512,512,2048,2048
train_Oil_00611_x1536_y1024,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,1536,1024,512,512,2048,2048
train_Oil_00611_x0000_y1536,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,0,1536,512,512,2048,2048
train_Oil_00611_x0512_y1536,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,512,1536,512,512,2048,2048
train_Oil_00611_x1024_y1536,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,1024,1536,512,512,2048,2048
train_Oil_00611_x1536_y1536,train,Oil,Oil/00611.tif,train/images/Oil/00611.tif,train/masks/Oil/00611.tif,1536,1536,512,512,2048,2048
train_Oil_00612_x0000_y0000,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,0,0,512,512,2048,2048
train_Oil_00612_x0512_y0000,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,512,0,512,512,2048,2048
train_Oil_00612_x1024_y0000,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,1024,0,512,512,2048,2048
train_Oil_00612_x1536_y0000,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,1536,0,512,512,2048,2048
train_Oil_00612_x0000_y0512,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,0,512,512,512,2048,2048
train_Oil_00612_x0512_y0512,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,512,512,512,512,2048,2048
train_Oil_00612_x1024_y0512,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,1024,512,512,512,2048,2048
train_Oil_00612_x1536_y0512,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,1536,512,512,512,2048,2048
train_Oil_00612_x0000_y1024,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,0,1024,512,512,2048,2048
train_Oil_00612_x0512_y1024,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,512,1024,512,512,2048,2048
train_Oil_00612_x1024_y1024,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,1024,1024,512,512,2048,2048
train_Oil_00612_x1536_y1024,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,1536,1024,512,512,2048,2048
train_Oil_00612_x0000_y1536,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,0,1536,512,512,2048,2048
train_Oil_00612_x0512_y1536,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,512,1536,512,512,2048,2048
train_Oil_00612_x1024_y1536,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,1024,1536,512,512,2048,2048
train_Oil_00612_x1536_y1536,train,Oil,Oil/00612.tif,train/images/Oil/00612.tif,train/masks/Oil/00612.tif,1536,1536,512,512,2048,2048
train_Oil_00613_x0000_y0000,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,0,0,512,512,2048,2048
train_Oil_00613_x0512_y0000,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,512,0,512,512,2048,2048
train_Oil_00613_x1024_y0000,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,1024,0,512,512,2048,2048
train_Oil_00613_x1536_y0000,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,1536,0,512,512,2048,2048
train_Oil_00613_x0000_y0512,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,0,512,512,512,2048,2048
train_Oil_00613_x0512_y0512,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,512,512,512,512,2048,2048
train_Oil_00613_x1024_y0512,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,1024,512,512,512,2048,2048
train_Oil_00613_x1536_y0512,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,1536,512,512,512,2048,2048
train_Oil_00613_x0000_y1024,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,0,1024,512,512,2048,2048
train_Oil_00613_x0512_y1024,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,512,1024,512,512,2048,2048
train_Oil_00613_x1024_y1024,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,1024,1024,512,512,2048,2048
train_Oil_00613_x1536_y1024,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,1536,1024,512,512,2048,2048
train_Oil_00613_x0000_y1536,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,0,1536,512,512,2048,2048
train_Oil_00613_x0512_y1536,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,512,1536,512,512,2048,2048
train_Oil_00613_x1024_y1536,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,1024,1536,512,512,2048,2048
train_Oil_00613_x1536_y1536,train,Oil,Oil/00613.tif,train/images/Oil/00613.tif,train/masks/Oil/00613.tif,1536,1536,512,512,2048,2048
train_Oil_00614_x0000_y0000,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,0,0,512,512,2048,2048
train_Oil_00614_x0512_y0000,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,512,0,512,512,2048,2048
train_Oil_00614_x1024_y0000,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,1024,0,512,512,2048,2048
train_Oil_00614_x1536_y0000,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,1536,0,512,512,2048,2048
train_Oil_00614_x0000_y0512,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,0,512,512,512,2048,2048
train_Oil_00614_x0512_y0512,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,512,512,512,512,2048,2048
train_Oil_00614_x1024_y0512,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,1024,512,512,512,2048,2048
train_Oil_00614_x1536_y0512,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,1536,512,512,512,2048,2048
train_Oil_00614_x0000_y1024,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,0,1024,512,512,2048,2048
train_Oil_00614_x0512_y1024,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,512,1024,512,512,2048,2048
train_Oil_00614_x1024_y1024,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,1024,1024,512,512,2048,2048
train_Oil_00614_x1536_y1024,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,1536,1024,512,512,2048,2048
train_Oil_00614_x0000_y1536,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,0,1536,512,512,2048,2048
train_Oil_00614_x0512_y1536,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,512,1536,512,512,2048,2048
train_Oil_00614_x1024_y1536,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,1024,1536,512,512,2048,2048
train_Oil_00614_x1536_y1536,train,Oil,Oil/00614.tif,train/images/Oil/00614.tif,train/masks/Oil/00614.tif,1536,1536,512,512,2048,2048
train_Oil_00616_x0000_y0000,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,0,0,512,512,2048,2048
train_Oil_00616_x0512_y0000,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,512,0,512,512,2048,2048
train_Oil_00616_x1024_y0000,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,1024,0,512,512,2048,2048
train_Oil_00616_x1536_y0000,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,1536,0,512,512,2048,2048
train_Oil_00616_x0000_y0512,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,0,512,512,512,2048,2048
train_Oil_00616_x0512_y0512,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,512,512,512,512,2048,2048
train_Oil_00616_x1024_y0512,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,1024,512,512,512,2048,2048
train_Oil_00616_x1536_y0512,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,1536,512,512,512,2048,2048
train_Oil_00616_x0000_y1024,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,0,1024,512,512,2048,2048
train_Oil_00616_x0512_y1024,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,512,1024,512,512,2048,2048
train_Oil_00616_x1024_y1024,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,1024,1024,512,512,2048,2048
train_Oil_00616_x1536_y1024,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,1536,1024,512,512,2048,2048
train_Oil_00616_x0000_y1536,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,0,1536,512,512,2048,2048
train_Oil_00616_x0512_y1536,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,512,1536,512,512,2048,2048
train_Oil_00616_x1024_y1536,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,1024,1536,512,512,2048,2048
train_Oil_00616_x1536_y1536,train,Oil,Oil/00616.tif,train/images/Oil/00616.tif,train/masks/Oil/00616.tif,1536,1536,512,512,2048,2048
train_Oil_00617_x0000_y0000,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,0,0,512,512,2048,2048
train_Oil_00617_x0512_y0000,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,512,0,512,512,2048,2048
train_Oil_00617_x1024_y0000,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,1024,0,512,512,2048,2048
train_Oil_00617_x1536_y0000,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,1536,0,512,512,2048,2048
train_Oil_00617_x0000_y0512,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,0,512,512,512,2048,2048
train_Oil_00617_x0512_y0512,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,512,512,512,512,2048,2048
train_Oil_00617_x1024_y0512,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,1024,512,512,512,2048,2048
train_Oil_00617_x1536_y0512,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,1536,512,512,512,2048,2048
train_Oil_00617_x0000_y1024,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,0,1024,512,512,2048,2048
train_Oil_00617_x0512_y1024,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,512,1024,512,512,2048,2048
train_Oil_00617_x1024_y1024,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,1024,1024,512,512,2048,2048
train_Oil_00617_x1536_y1024,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,1536,1024,512,512,2048,2048
train_Oil_00617_x0000_y1536,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,0,1536,512,512,2048,2048
train_Oil_00617_x0512_y1536,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,512,1536,512,512,2048,2048
train_Oil_00617_x1024_y1536,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,1024,1536,512,512,2048,2048
train_Oil_00617_x1536_y1536,train,Oil,Oil/00617.tif,train/images/Oil/00617.tif,train/masks/Oil/00617.tif,1536,1536,512,512,2048,2048
train_Oil_00618_x0000_y0000,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,0,0,512,512,2048,2048
train_Oil_00618_x0512_y0000,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,512,0,512,512,2048,2048
train_Oil_00618_x1024_y0000,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,1024,0,512,512,2048,2048
train_Oil_00618_x1536_y0000,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,1536,0,512,512,2048,2048
train_Oil_00618_x0000_y0512,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,0,512,512,512,2048,2048
train_Oil_00618_x0512_y0512,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,512,512,512,512,2048,2048
train_Oil_00618_x1024_y0512,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,1024,512,512,512,2048,2048
train_Oil_00618_x1536_y0512,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,1536,512,512,512,2048,2048
train_Oil_00618_x0000_y1024,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,0,1024,512,512,2048,2048
train_Oil_00618_x0512_y1024,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,512,1024,512,512,2048,2048
train_Oil_00618_x1024_y1024,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,1024,1024,512,512,2048,2048
train_Oil_00618_x1536_y1024,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,1536,1024,512,512,2048,2048
train_Oil_00618_x0000_y1536,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,0,1536,512,512,2048,2048
train_Oil_00618_x0512_y1536,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,512,1536,512,512,2048,2048
train_Oil_00618_x1024_y1536,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,1024,1536,512,512,2048,2048
train_Oil_00618_x1536_y1536,train,Oil,Oil/00618.tif,train/images/Oil/00618.tif,train/masks/Oil/00618.tif,1536,1536,512,512,2048,2048
train_Oil_00619_x0000_y0000,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,0,0,512,512,2048,2048
train_Oil_00619_x0512_y0000,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,512,0,512,512,2048,2048
train_Oil_00619_x1024_y0000,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,1024,0,512,512,2048,2048
train_Oil_00619_x1536_y0000,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,1536,0,512,512,2048,2048
train_Oil_00619_x0000_y0512,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,0,512,512,512,2048,2048
train_Oil_00619_x0512_y0512,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,512,512,512,512,2048,2048
train_Oil_00619_x1024_y0512,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,1024,512,512,512,2048,2048
train_Oil_00619_x1536_y0512,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,1536,512,512,512,2048,2048
train_Oil_00619_x0000_y1024,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,0,1024,512,512,2048,2048
train_Oil_00619_x0512_y1024,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,512,1024,512,512,2048,2048
train_Oil_00619_x1024_y1024,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,1024,1024,512,512,2048,2048
train_Oil_00619_x1536_y1024,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,1536,1024,512,512,2048,2048
train_Oil_00619_x0000_y1536,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,0,1536,512,512,2048,2048
train_Oil_00619_x0512_y1536,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,512,1536,512,512,2048,2048
train_Oil_00619_x1024_y1536,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,1024,1536,512,512,2048,2048
train_Oil_00619_x1536_y1536,train,Oil,Oil/00619.tif,train/images/Oil/00619.tif,train/masks/Oil/00619.tif,1536,1536,512,512,2048,2048
train_Oil_00620_x0000_y0000,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,0,0,512,512,2048,2048
train_Oil_00620_x0512_y0000,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,512,0,512,512,2048,2048
train_Oil_00620_x1024_y0000,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,1024,0,512,512,2048,2048
train_Oil_00620_x1536_y0000,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,1536,0,512,512,2048,2048
train_Oil_00620_x0000_y0512,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,0,512,512,512,2048,2048
train_Oil_00620_x0512_y0512,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,512,512,512,512,2048,2048
train_Oil_00620_x1024_y0512,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,1024,512,512,512,2048,2048
train_Oil_00620_x1536_y0512,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,1536,512,512,512,2048,2048
train_Oil_00620_x0000_y1024,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,0,1024,512,512,2048,2048
train_Oil_00620_x0512_y1024,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,512,1024,512,512,2048,2048
train_Oil_00620_x1024_y1024,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,1024,1024,512,512,2048,2048
train_Oil_00620_x1536_y1024,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,1536,1024,512,512,2048,2048
train_Oil_00620_x0000_y1536,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,0,1536,512,512,2048,2048
train_Oil_00620_x0512_y1536,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,512,1536,512,512,2048,2048
train_Oil_00620_x1024_y1536,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,1024,1536,512,512,2048,2048
train_Oil_00620_x1536_y1536,train,Oil,Oil/00620.tif,train/images/Oil/00620.tif,train/masks/Oil/00620.tif,1536,1536,512,512,2048,2048
train_Oil_00621_x0000_y0000,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,0,0,512,512,2048,2048
train_Oil_00621_x0512_y0000,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,512,0,512,512,2048,2048
train_Oil_00621_x1024_y0000,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,1024,0,512,512,2048,2048
train_Oil_00621_x1536_y0000,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,1536,0,512,512,2048,2048
train_Oil_00621_x0000_y0512,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,0,512,512,512,2048,2048
train_Oil_00621_x0512_y0512,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,512,512,512,512,2048,2048
train_Oil_00621_x1024_y0512,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,1024,512,512,512,2048,2048
train_Oil_00621_x1536_y0512,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,1536,512,512,512,2048,2048
train_Oil_00621_x0000_y1024,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,0,1024,512,512,2048,2048
train_Oil_00621_x0512_y1024,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,512,1024,512,512,2048,2048
train_Oil_00621_x1024_y1024,train,Oil,Oil/00621.tif,train/images/Oil/00621.tif,train/masks/Oil/00621.tif,1024,1024,512,512,2048,2048
