split,class,image_filename,image_source,image_destination,mask_filename,mask_source,mask_destination,image_sha256,mask_sha256,width,height,bands,dtype,storage_method,excluded,exclusion_reason
test,No_oil,00077.tif,Test_Images/No oil/00077.tif,test/images/No_oil/00077.tif,00077_segmentation.tif,Mask/No oil/00077_segmentation.tif,test/masks/No_oil/00077_segmentation.tif,25d21753c49fdd754a5b3bcd5ccfbbb76e0dc611d92c6ec6f9e995e136f7a0c3,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00078.tif,Test_Images/No oil/00078.tif,test/images/No_oil/00078.tif,00078_segmentation.tif,Mask/No oil/00078_segmentation.tif,test/masks/No_oil/00078_segmentation.tif,f11bcbbe985ca449ab3994d95840e1fa661ded7d138bcd38c460c02d59f6598b,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00079.tif,Test_Images/No oil/00079.tif,test/images/No_oil/00079.tif,00079_segmentation.tif,Mask/No oil/00079_segmentation.tif,test/masks/No_oil/00079_segmentation.tif,6a20bfa8167c16e762ba4d9a7b0e0ea28aeec523f1383c8e7b4242f429a15549,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00080.tif,Test_Images/No oil/00080.tif,test/images/No_oil/00080.tif,00080_segmentation.tif,Mask/No oil/00080_segmentation.tif,test/masks/No_oil/00080_segmentation.tif,daa120768877bb4d10e03c3f1d26a72d18f94278bbcebc63de8a240c563946df,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00081.tif,Test_Images/No oil/00081.tif,test/images/No_oil/00081.tif,00081_segmentation.tif,Mask/No oil/00081_segmentation.tif,test/masks/No_oil/00081_segmentation.tif,d7f9984a398d7051bc23e68d09250f155cb53f8bde840e3d17b06fa40b38bfb1,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00082.tif,Test_Images/No oil/00082.tif,test/images/No_oil/00082.tif,00082_segmentation.tif,Mask/No oil/00082_segmentation.tif,test/masks/No_oil/00082_segmentation.tif,0fc7333a7bba2c896be6bc30581a33b437bbf984c114f2a819a79bba6fc3fd69,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00083.tif,Test_Images/No oil/00083.tif,test/images/No_oil/00083.tif,00083_segmentation.tif,Mask/No oil/00083_segmentation.tif,test/masks/No_oil/00083_segmentation.tif,370e7e11e70fbdfbe1301725bcc7c730e240382418d2bb67273dafbea7b8c7a5,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00084.tif,Test_Images/No oil/00084.tif,test/images/No_oil/00084.tif,00084_segmentation.tif,Mask/No oil/00084_segmentation.tif,test/masks/No_oil/00084_segmentation.tif,06d41ca28680d1a9b71b88aa375cccd434f6084d336f76b9b12c1f303e413119,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00085.tif,Test_Images/No oil/00085.tif,test/images/No_oil/00085.tif,00085_segmentation.tif,Mask/No oil/00085_segmentation.tif,test/masks/No_oil/00085_segmentation.tif,41f8ea44634c7a2844203b43cdcbdc69901c7dd921ea12ae1f3f4464af77c32f,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00086.tif,Test_Images/No oil/00086.tif,test/images/No_oil/00086.tif,00086_segmentation.tif,Mask/No oil/00086_segmentation.tif,test/masks/No_oil/00086_segmentation.tif,fa0517ef991b528f39099e8a93a3834e1a6a7aa073aa655cbd2d4f8165fbfed4,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00087.tif,Test_Images/No oil/00087.tif,test/images/No_oil/00087.tif,00087_segmentation.tif,Mask/No oil/00087_segmentation.tif,test/masks/No_oil/00087_segmentation.tif,fae52177763cf7747993f90aa117a073b3b5ccb2de991abffe2ff2740da8d20f,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00088.tif,Test_Images/No oil/00088.tif,test/images/No_oil/00088.tif,00088_segmentation.tif,Mask/No oil/00088_segmentation.tif,test/masks/No_oil/00088_segmentation.tif,d854e112f1f156046b2f5b16e8e54897ec0dcdd1be89103cf967bb1ef6a73bd2,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00089.tif,Test_Images/No oil/00089.tif,test/images/No_oil/00089.tif,00089_segmentation.tif,Mask/No oil/00089_segmentation.tif,test/masks/No_oil/00089_segmentation.tif,8476b0a247d7c3e75393c0bcbdb88aeb73821c29ea769e48ec303137dde96ec8,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00090.tif,Test_Images/No oil/00090.tif,test/images/No_oil/00090.tif,00090_segmentation.tif,Mask/No oil/00090_segmentation.tif,test/masks/No_oil/00090_segmentation.tif,b11f2ad98cd1688057e10291ae2ba4af5a1570948af2953b0e607a8016ac4d37,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00091.tif,Test_Images/No oil/00091.tif,test/images/No_oil/00091.tif,00091_segmentation.tif,Mask/No oil/00091_segmentation.tif,test/masks/No_oil/00091_segmentation.tif,8df1d06cf58c9b9f7d5e90b8e1fcc91bbf7dee4d449f9411fc57d44e21df12b2,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00092.tif,Test_Images/No oil/00092.tif,test/images/No_oil/00092.tif,00092_segmentation.tif,Mask/No oil/00092_segmentation.tif,test/masks/No_oil/00092_segmentation.tif,984bdb8c08e9d46be2c05b2390faa7cffac10289e9226d23f88f4fbd54b0bfb5,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00093.tif,Test_Images/No oil/00093.tif,test/images/No_oil/00093.tif,00093_segmentation.tif,Mask/No oil/00093_segmentation.tif,test/masks/No_oil/00093_segmentation.tif,408b70b1e9151d60bfcd3a15845ec0d28c1934f4ba8f539072595d13bcd35705,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00094.tif,Test_Images/No oil/00094.tif,test/images/No_oil/00094.tif,00094_segmentation.tif,Mask/No oil/00094_segmentation.tif,test/masks/No_oil/00094_segmentation.tif,abfcb844835a84015e2a38aba237c0e55d3a9f6df31069cfc50b6478232a2274,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00095.tif,Test_Images/No oil/00095.tif,test/images/No_oil/00095.tif,00095_segmentation.tif,Mask/No oil/00095_segmentation.tif,test/masks/No_oil/00095_segmentation.tif,fe1d14085bc2a4a43b8829b35d99d399d1b619b5820d42ac9e1f93ce1a971fc0,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00096.tif,Test_Images/No oil/00096.tif,test/images/No_oil/00096.tif,00096_segmentation.tif,Mask/No oil/00096_segmentation.tif,test/masks/No_oil/00096_segmentation.tif,0f4463a9c47808280d1a701e2547bd360fc429e9cede478c53bac48c938e526e,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00097.tif,Test_Images/No oil/00097.tif,test/images/No_oil/00097.tif,00097_segmentation.tif,Mask/No oil/00097_segmentation.tif,test/masks/No_oil/00097_segmentation.tif,fc2e409af1449d5ba50c08fbf9993aadd8fab412346588a6fc3230f76b1faaa3,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00098.tif,Test_Images/No oil/00098.tif,test/images/No_oil/00098.tif,00098_segmentation.tif,Mask/No oil/00098_segmentation.tif,test/masks/No_oil/00098_segmentation.tif,468dfef6960bdfa3141569a08f838f8af8a2a8b65f683e657803b10224994d35,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00099.tif,Test_Images/No oil/00099.tif,test/images/No_oil/00099.tif,00099_segmentation.tif,Mask/No oil/00099_segmentation.tif,test/masks/No_oil/00099_segmentation.tif,e9802c05713412f69bf80fed4ac6fba455f244fe0be8f00b9e88b8cf9df1a0a9,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00100.tif,Test_Images/No oil/00100.tif,test/images/No_oil/00100.tif,00100_segmentation.tif,Mask/No oil/00100_segmentation.tif,test/masks/No_oil/00100_segmentation.tif,2467f131048d88b717b43d1e33a235746e1c506750e8c29fdd229fb22a45d16a,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00101.tif,Test_Images/No oil/00101.tif,test/images/No_oil/00101.tif,00101_segmentation.tif,Mask/No oil/00101_segmentation.tif,test/masks/No_oil/00101_segmentation.tif,8296ca04c48ed26e19ab3c867df90fc568902dcf1a2226a5cfa68c188e8df205,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00102.tif,Test_Images/No oil/00102.tif,test/images/No_oil/00102.tif,00102_segmentation.tif,Mask/No oil/00102_segmentation.tif,test/masks/No_oil/00102_segmentation.tif,ee43c738d83468d6bf41c114e283a00b0a0e5d9f2222294b609d217d75fbb36b,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00103.tif,Test_Images/No oil/00103.tif,test/images/No_oil/00103.tif,00103_segmentation.tif,Mask/No oil/00103_segmentation.tif,test/masks/No_oil/00103_segmentation.tif,c859ddac1ed48e94b6560047a6781b50d72b4196595b38703644eb953872027b,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00104.tif,Test_Images/No oil/00104.tif,test/images/No_oil/00104.tif,00104_segmentation.tif,Mask/No oil/00104_segmentation.tif,test/masks/No_oil/00104_segmentation.tif,c35015ae278968ad1cd08fc0ebe5e1cf3fdf007ed112ad7f9e763a71474f2c9c,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00105.tif,Test_Images/No oil/00105.tif,test/images/No_oil/00105.tif,00105_segmentation.tif,Mask/No oil/00105_segmentation.tif,test/masks/No_oil/00105_segmentation.tif,40e05f609e3c79138e462a370e4f454d9b33c5a9e3c7ce34006fd6aa68d5b936,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00106.tif,Test_Images/No oil/00106.tif,test/images/No_oil/00106.tif,00106_segmentation.tif,Mask/No oil/00106_segmentation.tif,test/masks/No_oil/00106_segmentation.tif,5c65dbee3ce5315700e68d5cfb882cb609c646453808f0fa18d5ba2b7ebbf458,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00107.tif,Test_Images/No oil/00107.tif,test/images/No_oil/00107.tif,00107_segmentation.tif,Mask/No oil/00107_segmentation.tif,test/masks/No_oil/00107_segmentation.tif,9554eab5980fa4091766e7f7c5e80f2bb93eb51281d6839febc3f211e4b61a6c,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00108.tif,Test_Images/No oil/00108.tif,test/images/No_oil/00108.tif,00108_segmentation.tif,Mask/No oil/00108_segmentation.tif,test/masks/No_oil/00108_segmentation.tif,df29cf0747e0856cd7cbed5126bcf433ea056be6ac7dc4350ef9f0194e8efcc6,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00109.tif,Test_Images/No oil/00109.tif,test/images/No_oil/00109.tif,00109_segmentation.tif,Mask/No oil/00109_segmentation.tif,test/masks/No_oil/00109_segmentation.tif,d705e3a85fc496e6087b64c55b15787b70353cdc230d45b1f95268eba8bf0166,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00110.tif,Test_Images/No oil/00110.tif,test/images/No_oil/00110.tif,00110_segmentation.tif,Mask/No oil/00110_segmentation.tif,test/masks/No_oil/00110_segmentation.tif,a7f48a3cc4cbf5fd11ea88cfe7baac4b2edb4811a332251be70649dc757f9ddd,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00111.tif,Test_Images/No oil/00111.tif,test/images/No_oil/00111.tif,00111_segmentation.tif,Mask/No oil/00111_segmentation.tif,test/masks/No_oil/00111_segmentation.tif,e5e1534ded95420ff81e9e94df3a8ecc2d44b61569157f189040fa7d1a253c23,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00112.tif,Test_Images/No oil/00112.tif,test/images/No_oil/00112.tif,00112_segmentation.tif,Mask/No oil/00112_segmentation.tif,test/masks/No_oil/00112_segmentation.tif,8abcc291ac883efb97f688a0cf5226a59a43220621a1834b4765b6f60d9e23e2,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00113.tif,Test_Images/No oil/00113.tif,test/images/No_oil/00113.tif,00113_segmentation.tif,Mask/No oil/00113_segmentation.tif,test/masks/No_oil/00113_segmentation.tif,1b88bc4ddc6423a877adbc4844fe62d1bb854cf020b69f9aa61a2f02b35cd894,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00114.tif,Test_Images/No oil/00114.tif,test/images/No_oil/00114.tif,00114_segmentation.tif,Mask/No oil/00114_segmentation.tif,test/masks/No_oil/00114_segmentation.tif,ab615c40c9f0310850cfab100b1c0d07dc21d7a5769e3b2ceab4918ccbcad333,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00115.tif,Test_Images/No oil/00115.tif,test/images/No_oil/00115.tif,00115_segmentation.tif,Mask/No oil/00115_segmentation.tif,test/masks/No_oil/00115_segmentation.tif,856db933f4d368eb83416e13d45f63d5cda04878f2063d8cf5f53e7c84c0f227,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00116.tif,Test_Images/No oil/00116.tif,test/images/No_oil/00116.tif,00116_segmentation.tif,Mask/No oil/00116_segmentation.tif,test/masks/No_oil/00116_segmentation.tif,c488d66afbcd3b22bda0817173ab7766e7de8e93e4780404a04033d4cca93e9c,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00117.tif,Test_Images/No oil/00117.tif,test/images/No_oil/00117.tif,00117_segmentation.tif,Mask/No oil/00117_segmentation.tif,test/masks/No_oil/00117_segmentation.tif,5cdce4539ed1b6436ecc2ed129506df4ac75050e41a2589c45a67794e27f4a2d,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00118.tif,Test_Images/No oil/00118.tif,test/images/No_oil/00118.tif,00118_segmentation.tif,Mask/No oil/00118_segmentation.tif,test/masks/No_oil/00118_segmentation.tif,b94db400f9ad58ff54c6d6776a6b411e40da3dcdc76b3d2cbd7d884b50ec7a73,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00119.tif,Test_Images/No oil/00119.tif,test/images/No_oil/00119.tif,00119_segmentation.tif,Mask/No oil/00119_segmentation.tif,test/masks/No_oil/00119_segmentation.tif,b6ebc9fc29fd8b2a3c1b29df3eea29a7127b5db8c59ec9a176a91e10a8c15b8b,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00120.tif,Test_Images/No oil/00120.tif,test/images/No_oil/00120.tif,00120_segmentation.tif,Mask/No oil/00120_segmentation.tif,test/masks/No_oil/00120_segmentation.tif,bf41839f5c133d10d6d22564cd851cc84f1db64cd5b4af9e70efdfa7ac0c47e2,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00121.tif,Test_Images/No oil/00121.tif,test/images/No_oil/00121.tif,00121_segmentation.tif,Mask/No oil/00121_segmentation.tif,test/masks/No_oil/00121_segmentation.tif,3a6d92bdd85f973aff3639ca13024dfb73a2768d554da42a5eee04f00a54ec69,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00122.tif,Test_Images/No oil/00122.tif,test/images/No_oil/00122.tif,00122_segmentation.tif,Mask/No oil/00122_segmentation.tif,test/masks/No_oil/00122_segmentation.tif,b3bac78d47171694a1532f55453070e41d2f34f55548ba254a1ad00a42e3db4e,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00123.tif,Test_Images/No oil/00123.tif,test/images/No_oil/00123.tif,00123_segmentation.tif,Mask/No oil/00123_segmentation.tif,test/masks/No_oil/00123_segmentation.tif,55b2338a87a1cf6785c970db8c43d97bde256ecb28f48bc7d52a3445a5e31cf1,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00124.tif,Test_Images/No oil/00124.tif,test/images/No_oil/00124.tif,00124_segmentation.tif,Mask/No oil/00124_segmentation.tif,test/masks/No_oil/00124_segmentation.tif,4bf533a478879f6dd2d9f767761330be03c741ba6a6130dea9359f1dfe80ccd0,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00125.tif,Test_Images/No oil/00125.tif,test/images/No_oil/00125.tif,00125_segmentation.tif,Mask/No oil/00125_segmentation.tif,test/masks/No_oil/00125_segmentation.tif,de8d17e79691d87b59b86effb575ca86e02d18a37d1cbefb24dd953f5d05a9e8,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00126.tif,Test_Images/No oil/00126.tif,test/images/No_oil/00126.tif,00126_segmentation.tif,Mask/No oil/00126_segmentation.tif,test/masks/No_oil/00126_segmentation.tif,3124061ca3c4358149abf7a681fa51f510c12a0af952283e9e46fdcb236b180d,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00127.tif,Test_Images/No oil/00127.tif,test/images/No_oil/00127.tif,00127_segmentation.tif,Mask/No oil/00127_segmentation.tif,test/masks/No_oil/00127_segmentation.tif,952e926ef82e751dc0d50fae2bccab7aedd177c76e6be3672be693313c4a9104,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00128.tif,Test_Images/No oil/00128.tif,test/images/No_oil/00128.tif,00128_segmentation.tif,Mask/No oil/00128_segmentation.tif,test/masks/No_oil/00128_segmentation.tif,0c51c49122921aa930ecf3a45cabbdee6d2273f01717a1c43e88a06e8894fd22,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00129.tif,Test_Images/No oil/00129.tif,test/images/No_oil/00129.tif,00129_segmentation.tif,Mask/No oil/00129_segmentation.tif,test/masks/No_oil/00129_segmentation.tif,7d385991c4792fec2558e0a4c9a0b71a4206d346d0cf2dfaa526e3dfbcc2698e,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00130.tif,Test_Images/No oil/00130.tif,test/images/No_oil/00130.tif,00130_segmentation.tif,Mask/No oil/00130_segmentation.tif,test/masks/No_oil/00130_segmentation.tif,f421e5b936afc748f968f3d772c8133f17231259f5ffc57704e97734cf0cf2cd,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00131.tif,Test_Images/No oil/00131.tif,test/images/No_oil/00131.tif,00131_segmentation.tif,Mask/No oil/00131_segmentation.tif,test/masks/No_oil/00131_segmentation.tif,cf228f982d79fa9702ec68cda9559179ef6e60ce7d0c550b6de168f4bd1e8abc,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00132.tif,Test_Images/No oil/00132.tif,test/images/No_oil/00132.tif,00132_segmentation.tif,Mask/No oil/00132_segmentation.tif,test/masks/No_oil/00132_segmentation.tif,e1b1afdb17fac4203d435d5aa16f38fffa1ba8dc3b312a65d6baf7bd2e68737f,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00133.tif,Test_Images/No oil/00133.tif,test/images/No_oil/00133.tif,00133_segmentation.tif,Mask/No oil/00133_segmentation.tif,test/masks/No_oil/00133_segmentation.tif,f5a039fa1694c56989902f0e1c3b51d0b816a8809ac2531fbe51cd68695b1b20,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00134.tif,Test_Images/No oil/00134.tif,test/images/No_oil/00134.tif,00134_segmentation.tif,Mask/No oil/00134_segmentation.tif,test/masks/No_oil/00134_segmentation.tif,756bf4418f80c613f7dfef343fb62f54a16ff13be6312c25a2ece2bc5dc837a5,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00135.tif,Test_Images/No oil/00135.tif,test/images/No_oil/00135.tif,00135_segmentation.tif,Mask/No oil/00135_segmentation.tif,test/masks/No_oil/00135_segmentation.tif,55c8b4f4bdd9d2059be567266aca2c8db3a2c8ae860aeb788fc1e8d94233e7f3,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00136.tif,Test_Images/No oil/00136.tif,test/images/No_oil/00136.tif,00136_segmentation.tif,Mask/No oil/00136_segmentation.tif,test/masks/No_oil/00136_segmentation.tif,9d4970848631eb2d205c7cb6c17a99d4e10f0760d769033f602dee54420ee0f2,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00137.tif,Test_Images/No oil/00137.tif,test/images/No_oil/00137.tif,00137_segmentation.tif,Mask/No oil/00137_segmentation.tif,test/masks/No_oil/00137_segmentation.tif,c8d469fdb86e1506c5070fd3f6d0cd80dd137a03416823e5f0d86c8fdc5ac718,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00138.tif,Test_Images/No oil/00138.tif,test/images/No_oil/00138.tif,00138_segmentation.tif,Mask/No oil/00138_segmentation.tif,test/masks/No_oil/00138_segmentation.tif,c6d886b682a30348eaddf1b2e0ff0565537e06d6b48d5381981c85f13cc03ba3,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00139.tif,Test_Images/No oil/00139.tif,test/images/No_oil/00139.tif,00139_segmentation.tif,Mask/No oil/00139_segmentation.tif,test/masks/No_oil/00139_segmentation.tif,83417addba2b532bde3d11c6a7a365b34c2b47b4b3149f96254c902dae699514,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00140.tif,Test_Images/No oil/00140.tif,test/images/No_oil/00140.tif,00140_segmentation.tif,Mask/No oil/00140_segmentation.tif,test/masks/No_oil/00140_segmentation.tif,3653d0affdf927c9e56dc2d61952668a0347d04b55515ab1f00336ef8ed2fe03,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00141.tif,Test_Images/No oil/00141.tif,test/images/No_oil/00141.tif,00141_segmentation.tif,Mask/No oil/00141_segmentation.tif,test/masks/No_oil/00141_segmentation.tif,f28bb8e64498a75ef4fe4d65cf8061ce61a492b824326de65d55217d2bd899fc,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
test,No_oil,00142.tif,Test_Images/No oil/00142.tif,test/images/No_oil/00142.tif,00142_segmentation.tif,Mask/No oil/00142_segmentation.tif,test/masks/No_oil/00142_segmentation.tif,7f98bb7edea2e2b34d9666445ada597ab4af0fd42b27a9454f27f0e8b36db930,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
